"","test_round","subj","stim","response","emotion","correct","rt"
"279",1,243,"img/Rafd090_07_Caucasian_male_happy_frontal.jpg",5,5,1,1.697929144
"280",1,243,"img/Rafd090_12_Caucasian_female_angry_frontal.jpg",1,1,1,1.822292089
"281",1,284,"img/Rafd090_08_Caucasian_female_happy_frontal.jpg",5,5,1,4.06872797
"282",1,284,"img/Rafd090_07_Caucasian_male_angry_frontal.jpg",1,1,1,4.138969183
"283",1,284,"img/Rafd090_14_Caucasian_female_happy_frontal.jpg",5,5,1,3.594573975
"284",1,284,"img/Rafd090_04_Caucasian_female_happy_frontal.jpg",2,5,0,9.776555061
"285",1,284,"img/Rafd090_09_Caucasian_male_sad_frontal.jpg",7,6,0,10.41891098
"286",1,284,"img/Rafd090_10_Caucasian_male_angry_frontal.jpg",3,1,0,3.343037844
"287",1,284,"img/Rafd090_10_Caucasian_male_fearful_frontal.jpg",7,4,0,18.70725393
"288",1,284,"img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",2,2,1,4.199949026
"289",1,284,"img/Rafd090_03_Caucasian_male_angry_frontal.jpg",2,1,0,13.53804207
"290",1,284,"img/Rafd090_02_Caucasian_female_angry_frontal.jpg",3,1,0,7.288649082
"291",1,284,"img/Rafd090_07_Caucasian_male_happy_frontal.jpg",5,5,1,2.832225084
"292",1,284,"img/Rafd090_03_Caucasian_male_sad_frontal.jpg",6,6,1,2.708395004
"293",1,284,"img/Rafd090_12_Caucasian_female_fearful_frontal.jpg",4,4,1,2.151441097
"294",1,284,"img/Rafd090_07_Caucasian_male_sad_frontal.jpg",6,6,1,7.262892008
"295",1,284,"img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.482924938
"296",1,284,"img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",2,2,1,3.327979088
"297",1,284,"img/Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,2.489343882
"298",1,284,"img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg",3,3,1,4.508187056
"299",1,284,"img/Rafd090_04_Caucasian_female_angry_frontal.jpg",2,1,0,10.15265679
"300",1,284,"img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg",2,3,0,3.438680887
"301",1,284,"img/Rafd090_02_Caucasian_female_happy_frontal.jpg",5,5,1,2.052679062
"302",1,284,"img/Rafd090_05_Caucasian_male_happy_frontal.jpg",5,5,1,1.842749834
"303",1,284,"img/Rafd090_09_Caucasian_male_fearful_frontal.jpg",7,4,0,3.197980881
"304",1,284,"img/Rafd090_10_Caucasian_male_surprised_frontal.jpg",7,7,1,2.463038921
"305",1,284,"img/Rafd090_08_Caucasian_female_angry_frontal.jpg",1,1,1,1.989195108
"306",1,284,"img/Rafd090_14_Caucasian_female_angry_frontal.jpg",1,1,1,1.7820611
"307",1,284,"img/Rafd090_05_Caucasian_male_sad_frontal.jpg",7,6,0,1.724632025
"308",1,284,"img/Rafd090_03_Caucasian_male_happy_frontal.jpg",5,5,1,1.846453905
"309",1,284,"img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",5,2,0,3.248864889
"310",1,284,"img/Rafd090_08_Caucasian_female_fearful_frontal.jpg",2,4,0,8.058919191
"311",1,284,"img/Rafd090_03_Caucasian_male_fearful_frontal.jpg",7,4,0,5.324533224
"312",1,284,"img/Rafd090_14_Caucasian_female_fearful_frontal.jpg",7,4,0,3.943595886
"313",1,284,"img/Rafd090_14_Caucasian_female_sad_frontal.jpg",2,6,0,3.22439003
"314",1,284,"img/Rafd090_04_Caucasian_female_surprised_frontal.jpg",7,7,1,1.216984987
"315",1,284,"img/Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,1.289314985
"316",1,284,"img/Rafd090_02_Caucasian_female_surprised_frontal.jpg",7,7,1,1.773834944
"317",1,284,"img/Rafd090_09_Caucasian_male_angry_frontal.jpg",1,1,1,1.398658991
"318",1,284,"img/Rafd090_08_Caucasian_female_surprised_frontal.jpg",7,7,1,0.751008034
"319",1,284,"img/Rafd090_08_Caucasian_female_sad_frontal.jpg",2,6,0,1.716157913
"320",1,284,"img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg",2,2,1,4.060163975
"321",1,284,"img/Rafd090_07_Caucasian_male_surprised_frontal.jpg",7,7,1,0.646190882
"322",1,284,"img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.835160017
"323",1,284,"img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg",2,2,1,5.08061409
"324",1,284,"img/Rafd090_05_Caucasian_male_angry_frontal.jpg",1,1,1,0.701793909
"325",1,284,"img/Rafd090_02_Caucasian_female_fearful_frontal.jpg",3,4,0,1.460846186
"326",1,284,"img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg",3,3,1,0.634749889
"327",1,284,"img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg",2,2,1,13.41321278
"328",1,284,"img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.960910082
"329",1,284,"img/Rafd090_05_Caucasian_male_fearful_frontal.jpg",7,4,0,0.712068081
"330",1,284,"img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.479614973
"331",1,284,"img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.356701851
"332",1,284,"img/Rafd090_12_Caucasian_female_sad_frontal.jpg",6,6,1,1.559412956
"333",1,284,"img/Rafd090_05_Caucasian_male_surprised_frontal.jpg",7,7,1,1.184856892
"334",1,284,"img/Rafd090_04_Caucasian_female_fearful_frontal.jpg",7,4,0,5.57258296
"335",1,284,"img/Rafd090_03_Caucasian_male_surprised_frontal.jpg",7,7,1,4.606798887
"336",1,284,"img/Rafd090_10_Caucasian_male_sad_frontal.jpg",6,6,1,1.495265007
"337",1,284,"img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg",3,3,1,0.643787861
"338",1,284,"img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg",2,2,1,2.701066971
"339",1,284,"img/Rafd090_07_Caucasian_male_fearful_frontal.jpg",7,4,0,3.301961899
"340",1,284,"img/Rafd090_10_Caucasian_male_happy_frontal.jpg",5,5,1,1.857258797
"341",1,284,"img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg",2,2,1,8.292443991
"342",1,284,"img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg",2,2,1,2.024971962
"343",1,284,"img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg",2,3,0,2.424748182
"344",1,284,"img/Rafd090_04_Caucasian_female_sad_frontal.jpg",6,6,1,9.420231104
"345",1,284,"img/Rafd090_12_Caucasian_female_angry_frontal.jpg",1,1,1,9.240761042
"346",1,284,"img/Rafd090_14_Caucasian_female_surprised_frontal.jpg",7,7,1,1.693557024
"347",1,284,"img/Rafd090_02_Caucasian_female_sad_frontal.jpg",6,6,1,2.281928062
"348",1,284,"img/Rafd090_12_Caucasian_female_happy_frontal.jpg",5,5,1,1.242815971
"349",1,284,"img/Rafd090_09_Caucasian_male_surprised_frontal.jpg",7,7,1,0.71409297
"350",1,284,"img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg",2,2,1,4.95996213
"351",1,440,"img/Rafd090_03_Caucasian_male_sad_frontal.jpg",6,6,1,2.043922186
"352",1,440,"img/Rafd090_08_Caucasian_female_sad_frontal.jpg",2,6,0,2.622302055
"353",1,440,"img/Rafd090_10_Caucasian_male_sad_frontal.jpg",6,6,1,0.891570091
"354",1,440,"img/Rafd090_04_Caucasian_female_sad_frontal.jpg",6,6,1,0.890225887
"355",1,440,"img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg",3,3,1,4.367472887
"356",1,440,"img/Rafd090_14_Caucasian_female_happy_frontal.jpg",5,5,1,0.782044888
"357",1,440,"img/Rafd090_07_Caucasian_male_fearful_frontal.jpg",4,4,1,4.42446804
"358",1,440,"img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg",6,2,0,1.670700073
"359",1,440,"img/Rafd090_09_Caucasian_male_sad_frontal.jpg",6,6,1,0.545152187
"360",1,440,"img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg",3,3,1,4.726646185
"361",1,440,"img/Rafd090_08_Caucasian_female_fearful_frontal.jpg",7,4,0,1.165937185
"362",1,440,"img/Rafd090_09_Caucasian_male_surprised_frontal.jpg",7,7,1,0.448283911
"363",1,440,"img/Rafd090_02_Caucasian_female_fearful_frontal.jpg",4,4,1,3.6401999
"364",1,440,"img/Rafd090_03_Caucasian_male_happy_frontal.jpg",5,5,1,0.790400028
"365",1,440,"img/Rafd090_10_Caucasian_male_surprised_frontal.jpg",7,7,1,2.853844881
"366",1,440,"img/Rafd090_08_Caucasian_female_angry_frontal.jpg",1,1,1,3.005553007
"367",1,440,"img/Rafd090_02_Caucasian_female_surprised_frontal.jpg",7,7,1,0.372366905
"368",1,440,"img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",6,2,0,0.307280064
"369",1,440,"img/Rafd090_05_Caucasian_male_angry_frontal.jpg",2,1,0,5.082535028
"370",1,440,"img/Rafd090_14_Caucasian_female_sad_frontal.jpg",2,6,0,0.650752068
"371",1,440,"img/Rafd090_03_Caucasian_male_fearful_frontal.jpg",4,4,1,1.697434902
"372",1,440,"img/Rafd090_04_Caucasian_female_fearful_frontal.jpg",4,4,1,2.005949974
"373",1,440,"img/Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,0.763683081
"374",1,440,"img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",6,2,0,1.311880112
"375",1,440,"img/Rafd090_05_Caucasian_male_fearful_frontal.jpg",7,4,0,1.850872993
"376",1,440,"img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg",6,2,0,0.441179991
"377",1,440,"img/Rafd090_12_Caucasian_female_fearful_frontal.jpg",4,4,1,1.625324011
"378",1,440,"img/Rafd090_02_Caucasian_female_sad_frontal.jpg",2,6,0,1.680022955
"379",1,440,"img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg",6,2,0,0.645709038
"380",1,440,"img/Rafd090_02_Caucasian_female_angry_frontal.jpg",1,1,1,1.200510025
"381",1,440,"img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg",6,2,0,0.705155849
"382",1,440,"img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg",3,3,1,2.60628891
"383",1,440,"img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg",6,2,0,4.034464121
"384",1,440,"img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg",3,3,1,0.690995932
"385",1,440,"img/Rafd090_05_Caucasian_male_sad_frontal.jpg",6,6,1,2.24314785
"386",1,440,"img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg",3,3,1,2.205962181
"387",1,440,"img/Rafd090_04_Caucasian_female_angry_frontal.jpg",1,1,1,3.172311068
"388",1,440,"img/Rafd090_07_Caucasian_male_surprised_frontal.jpg",7,7,1,0.390982866
"389",1,440,"img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.12013483
"390",1,440,"img/Rafd090_02_Caucasian_female_happy_frontal.jpg",5,5,1,1.019775152
"391",1,440,"img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.137295961
"392",1,440,"img/Rafd090_05_Caucasian_male_happy_frontal.jpg",5,5,1,0.54068017
"393",1,440,"img/Rafd090_07_Caucasian_male_angry_frontal.jpg",1,1,1,1.50518012
"394",1,440,"img/Rafd090_03_Caucasian_male_angry_frontal.jpg",2,1,0,2.594987869
"395",1,440,"img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg",6,2,0,0.449976921
"396",1,440,"img/Rafd090_10_Caucasian_male_angry_frontal.jpg",1,1,1,1.586825848
"397",1,440,"img/Rafd090_14_Caucasian_female_angry_frontal.jpg",1,1,1,0.619526863
"398",1,440,"img/Rafd090_09_Caucasian_male_angry_frontal.jpg",1,1,1,0.487540007
"399",1,440,"img/Rafd090_12_Caucasian_female_angry_frontal.jpg",1,1,1,0.334031105
"400",1,440,"img/Rafd090_14_Caucasian_female_surprised_frontal.jpg",7,7,1,0.359723091
"401",1,440,"img/Rafd090_03_Caucasian_male_surprised_frontal.jpg",7,7,1,0.500900984
"402",1,440,"img/Rafd090_07_Caucasian_male_happy_frontal.jpg",5,5,1,0.495121002
"403",1,440,"img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg",3,3,1,0.532352924
"404",1,440,"img/Rafd090_08_Caucasian_female_surprised_frontal.jpg",7,7,1,0.423223972
"405",1,440,"img/Rafd090_04_Caucasian_female_surprised_frontal.jpg",7,7,1,0.808830976
"406",1,440,"img/Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,0.354789019
"407",1,440,"img/Rafd090_10_Caucasian_male_fearful_frontal.jpg",2,4,0,3.745227814
"408",1,440,"img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",6,2,0,0.897985935
"409",1,440,"img/Rafd090_12_Caucasian_female_happy_frontal.jpg",5,5,1,0.318202019
"410",1,440,"img/Rafd090_10_Caucasian_male_happy_frontal.jpg",5,5,1,0.377986908
"411",1,440,"img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg",3,3,1,3.238193035
"412",1,440,"img/Rafd090_09_Caucasian_male_fearful_frontal.jpg",4,4,1,2.837295055
"413",1,440,"img/Rafd090_04_Caucasian_female_happy_frontal.jpg",5,5,1,0.341619968
"414",1,440,"img/Rafd090_08_Caucasian_female_happy_frontal.jpg",5,5,1,0.382982969
"415",1,440,"img/Rafd090_14_Caucasian_female_fearful_frontal.jpg",7,4,0,2.075027943
"416",1,440,"img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg",1,3,0,8.566504955
"417",1,440,"img/Rafd090_12_Caucasian_female_sad_frontal.jpg",6,6,1,0.370586872
"418",1,440,"img/Rafd090_07_Caucasian_male_sad_frontal.jpg",6,6,1,0.269261122
"419",1,440,"img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg",6,2,0,0.264909983
"420",1,440,"img/Rafd090_05_Caucasian_male_surprised_frontal.jpg",7,7,1,0.130663157
"421",1,470,"img/Rafd090_02_Caucasian_female_angry_frontal.jpg",1,1,1,5.486927032
"422",1,470,"img/Rafd090_05_Caucasian_male_fearful_frontal.jpg",7,4,0,5.627799034
"423",1,470,"img/Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,3.577677965
"424",1,470,"img/Rafd090_10_Caucasian_male_surprised_frontal.jpg",4,7,0,6.632960081
"425",1,470,"img/Rafd090_03_Caucasian_male_angry_frontal.jpg",1,1,1,6.325835943
"426",1,470,"img/Rafd090_10_Caucasian_male_fearful_frontal.jpg",4,4,1,4.995363951
"427",1,470,"img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg",2,2,1,8.401919127
"428",1,470,"img/Rafd090_02_Caucasian_female_happy_frontal.jpg",5,5,1,3.026379108
"429",1,470,"img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg",3,3,1,2.339115858
"430",1,470,"img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg",2,3,0,6.116274118
"431",1,470,"img/Rafd090_02_Caucasian_female_fearful_frontal.jpg",4,4,1,9.927724838
"432",1,470,"img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg",2,2,1,14.56361294
"433",1,470,"img/Rafd090_04_Caucasian_female_surprised_frontal.jpg",7,7,1,6.598261833
"434",1,470,"img/Rafd090_07_Caucasian_male_angry_frontal.jpg",1,1,1,1.40009594
"435",1,470,"img/Rafd090_04_Caucasian_female_angry_frontal.jpg",1,1,1,3.134403944
"436",1,470,"img/Rafd090_08_Caucasian_female_angry_frontal.jpg",1,1,1,6.474256992
"437",1,470,"img/Rafd090_04_Caucasian_female_fearful_frontal.jpg",4,4,1,2.37729001
"438",1,470,"img/Rafd090_02_Caucasian_female_surprised_frontal.jpg",7,7,1,4.17717886
"439",1,470,"img/Rafd090_14_Caucasian_female_fearful_frontal.jpg",7,4,0,6.521318913
"440",1,470,"img/Rafd090_02_Caucasian_female_sad_frontal.jpg",6,6,1,2.472871065
"441",1,470,"img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg",2,3,0,1.031857967
"442",1,470,"img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg",3,3,1,4.127690077
"443",1,470,"img/Rafd090_03_Caucasian_male_surprised_frontal.jpg",7,7,1,1.737192869
"444",1,470,"img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",6,2,0,10.98569417
"445",1,470,"img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg",2,3,0,6.470476151
"446",1,470,"img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg",2,2,1,13.78411007
"447",1,470,"img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg",2,2,1,4.942585945
"448",1,470,"img/Rafd090_04_Caucasian_female_happy_frontal.jpg",5,5,1,1.937150955
"449",1,470,"img/Rafd090_12_Caucasian_female_happy_frontal.jpg",5,5,1,0.903972149
"450",1,470,"img/Rafd090_05_Caucasian_male_angry_frontal.jpg",1,1,1,1.279477835
"451",1,470,"img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg",2,2,1,3.032073021
"452",1,470,"img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",2,2,1,5.961622
"453",1,470,"img/Rafd090_03_Caucasian_male_happy_frontal.jpg",5,5,1,1.985481024
"454",1,470,"img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",6,2,0,6.009080887
"455",1,470,"img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.312533855
"456",1,470,"img/Rafd090_07_Caucasian_male_surprised_frontal.jpg",7,7,1,1.094653845
"457",1,470,"img/Rafd090_04_Caucasian_female_sad_frontal.jpg",6,6,1,1.292964935
"458",1,470,"img/Rafd090_09_Caucasian_male_angry_frontal.jpg",1,1,1,0.800816059
"459",1,470,"img/Rafd090_14_Caucasian_female_angry_frontal.jpg",1,1,1,0.988638163
"460",1,470,"img/Rafd090_07_Caucasian_male_happy_frontal.jpg",5,5,1,1.858522892
"461",1,470,"img/Rafd090_10_Caucasian_male_happy_frontal.jpg",5,5,1,4.278948069
"462",1,470,"img/Rafd090_12_Caucasian_female_sad_frontal.jpg",6,6,1,5.442398071
"463",1,470,"img/Rafd090_12_Caucasian_female_angry_frontal.jpg",1,1,1,3.861081123
"464",1,470,"img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg",3,3,1,2.339046001
"465",1,470,"img/Rafd090_07_Caucasian_male_fearful_frontal.jpg",7,4,0,1.106014967
"466",1,470,"img/Rafd090_10_Caucasian_male_sad_frontal.jpg",2,6,0,7.557442904
"467",1,470,"img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.422338963
"468",1,470,"img/Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,1.846349955
"469",1,470,"img/Rafd090_14_Caucasian_female_sad_frontal.jpg",6,6,1,1.99552393
"470",1,470,"img/Rafd090_09_Caucasian_male_fearful_frontal.jpg",7,4,0,1.0464468
"471",1,470,"img/Rafd090_08_Caucasian_female_surprised_frontal.jpg",7,7,1,0.975221872
"472",1,470,"img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg",3,3,1,2.57406497
"473",1,470,"img/Rafd090_05_Caucasian_male_happy_frontal.jpg",5,5,1,1.481801033
"474",1,470,"img/Rafd090_08_Caucasian_female_happy_frontal.jpg",5,5,1,1.204608917
"475",1,470,"img/Rafd090_10_Caucasian_male_angry_frontal.jpg",1,1,1,0.749853134
"476",1,470,"img/Rafd090_05_Caucasian_male_sad_frontal.jpg",6,6,1,1.784049988
"477",1,470,"img/Rafd090_05_Caucasian_male_surprised_frontal.jpg",7,7,1,1.007066011
"478",1,470,"img/Rafd090_09_Caucasian_male_surprised_frontal.jpg",7,7,1,0.66553688
"479",1,470,"img/Rafd090_07_Caucasian_male_sad_frontal.jpg",6,6,1,1.734580994
"480",1,470,"img/Rafd090_03_Caucasian_male_fearful_frontal.jpg",7,4,0,0.979223013
"481",1,470,"img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg",3,3,1,5.474123001
"482",1,470,"img/Rafd090_03_Caucasian_male_sad_frontal.jpg",6,6,1,2.821825981
"483",1,470,"img/Rafd090_09_Caucasian_male_sad_frontal.jpg",6,6,1,1.788649082
"484",1,470,"img/Rafd090_14_Caucasian_female_surprised_frontal.jpg",7,7,1,1.061425924
"485",1,470,"img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.179406881
"486",1,470,"img/Rafd090_08_Caucasian_female_fearful_frontal.jpg",7,4,0,1.07453084
"487",1,470,"img/Rafd090_08_Caucasian_female_sad_frontal.jpg",2,6,0,3.539802074
"488",1,470,"img/Rafd090_12_Caucasian_female_fearful_frontal.jpg",7,4,0,1.923439026
"489",1,470,"img/Rafd090_14_Caucasian_female_happy_frontal.jpg",5,5,1,1.102501869
"490",1,470,"img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg",2,2,1,7.273061991
"491",1,605,"img/Rafd090_14_Caucasian_female_fearful_frontal.jpg",3,4,0,9.913790941
"492",1,605,"img/Rafd090_05_Caucasian_male_sad_frontal.jpg",7,6,0,6.860225916
"493",1,605,"img/Rafd090_02_Caucasian_female_angry_frontal.jpg",2,1,0,4.888383865
"494",1,605,"img/Rafd090_08_Caucasian_female_sad_frontal.jpg",3,6,0,2.550136805
"495",1,605,"img/Rafd090_04_Caucasian_female_sad_frontal.jpg",6,6,1,4.213103056
"496",1,605,"img/Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,1.600331068
"497",1,605,"img/Rafd090_05_Caucasian_male_happy_frontal.jpg",5,5,1,4.098446131
"498",1,605,"img/Rafd090_10_Caucasian_male_fearful_frontal.jpg",7,4,0,5.386896849
"499",1,605,"img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg",3,3,1,2.265369892
"500",1,605,"img/Rafd090_09_Caucasian_male_fearful_frontal.jpg",7,4,0,2.021100998
"501",1,605,"img/Rafd090_10_Caucasian_male_sad_frontal.jpg",6,6,1,2.908773899
"502",1,605,"img/Rafd090_10_Caucasian_male_happy_frontal.jpg",5,5,1,1.975827932
"503",1,605,"img/Rafd090_08_Caucasian_female_happy_frontal.jpg",5,5,1,1.561445951
"504",1,605,"img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg",2,2,1,16.50953293
"505",1,605,"img/Rafd090_09_Caucasian_male_surprised_frontal.jpg",7,7,1,5.739341021
"506",1,605,"img/Rafd090_04_Caucasian_female_angry_frontal.jpg",3,1,0,5.191202879
"507",1,605,"img/Rafd090_12_Caucasian_female_sad_frontal.jpg",2,6,0,8.646680117
"508",1,605,"img/Rafd090_12_Caucasian_female_angry_frontal.jpg",2,1,0,2.496690989
"509",1,605,"img/Rafd090_07_Caucasian_male_surprised_frontal.jpg",7,7,1,1.225679874
"510",1,605,"img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg",2,2,1,5.326622963
"511",1,605,"img/Rafd090_07_Caucasian_male_happy_frontal.jpg",5,5,1,2.601782084
"512",1,605,"img/Rafd090_14_Caucasian_female_surprised_frontal.jpg",7,7,1,0.949687958
"513",1,605,"img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.678355932
"514",1,605,"img/Rafd090_03_Caucasian_male_sad_frontal.jpg",6,6,1,2.033480883
"515",1,605,"img/Rafd090_02_Caucasian_female_fearful_frontal.jpg",3,4,0,1.226639986
"516",1,605,"img/Rafd090_03_Caucasian_male_angry_frontal.jpg",6,1,0,6.517657995
"517",1,605,"img/Rafd090_04_Caucasian_female_happy_frontal.jpg",2,5,0,9.761729002
"518",1,605,"img/Rafd090_14_Caucasian_female_angry_frontal.jpg",1,1,1,3.09632206
"519",1,605,"img/Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,1.003432989
"520",1,605,"img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",3,2,0,2.988456011
"521",1,605,"img/Rafd090_08_Caucasian_female_surprised_frontal.jpg",7,7,1,1.008371115
"522",1,605,"img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg",2,2,1,2.548226118
"523",1,605,"img/Rafd090_14_Caucasian_female_sad_frontal.jpg",3,6,0,5.911211014
"524",1,605,"img/Rafd090_03_Caucasian_male_surprised_frontal.jpg",7,7,1,2.775465012
"525",1,605,"img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.517998934
"526",1,605,"img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.284477949
"527",1,605,"img/Rafd090_05_Caucasian_male_angry_frontal.jpg",1,1,1,2.777506113
"528",1,605,"img/Rafd090_10_Caucasian_male_angry_frontal.jpg",1,1,1,1.877011061
"529",1,605,"img/Rafd090_07_Caucasian_male_angry_frontal.jpg",6,1,0,2.449050903
"530",1,605,"img/Rafd090_07_Caucasian_male_sad_frontal.jpg",7,6,0,5.25144887
"531",1,605,"img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg",3,3,1,0.979319811
"532",1,605,"img/Rafd090_07_Caucasian_male_fearful_frontal.jpg",3,4,0,10.37624002
"533",1,605,"img/Rafd090_10_Caucasian_male_surprised_frontal.jpg",7,7,1,1.082324982
"534",1,605,"img/Rafd090_12_Caucasian_female_fearful_frontal.jpg",3,4,0,2.661068916
"535",1,605,"img/Rafd090_09_Caucasian_male_sad_frontal.jpg",2,6,0,1.457195044
"536",1,605,"img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg",2,2,1,1.199525118
"537",1,605,"img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",2,2,1,3.918100834
"538",1,605,"img/Rafd090_08_Caucasian_female_fearful_frontal.jpg",3,4,0,2.316920042
"539",1,605,"img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.363903999
"540",1,605,"img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg",3,3,1,2.594665051
"541",1,605,"img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg",3,3,1,5.621754169
"542",1,605,"img/Rafd090_04_Caucasian_female_surprised_frontal.jpg",7,7,1,0.888613939
"543",1,605,"img/Rafd090_02_Caucasian_female_surprised_frontal.jpg",7,7,1,2.451854944
