test_round,subj,stim,response,emotion,correct,rt
1,284,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,7,4,0,18.70725393295288
1,284,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,2,2,1,4.199949026107788
1,284,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,2,1,0,13.538042068481445
1,284,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,3,1,0,7.288649082183838
1,284,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,2.8322250843048096
1,284,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,2.708395004272461
1,284,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,2.1514410972595215
1,284,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,7.262892007827759
1,284,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.4829249382019043
1,284,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,2,2,1,3.32797908782959
1,284,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,2.4893438816070557
1,284,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,4.5081870555877686
1,284,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,2,1,0,10.15265679359436
1,284,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,2,3,0,3.43868088722229
1,284,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,2.0526790618896484
1,284,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,1.842749834060669
1,284,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,7,4,0,3.1979808807373047
1,284,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,2.463038921356201
1,284,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,1,1,1,1.9891951084136963
1,284,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,1.7820611000061035
1,284,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,7,6,0,1.7246320247650146
1,284,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,1.8464539051055908
1,284,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,5,2,0,3.2488648891448975
1,284,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,2,4,0,8.058919191360474
1,284,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,7,4,0,5.324533224105835
1,284,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,7,4,0,3.9435958862304688
1,284,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,2,6,0,3.2243900299072266
1,284,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,1.2169849872589111
1,284,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,1.2893149852752686
1,284,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,1.7738349437713623
1,284,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,1.3986589908599854
1,284,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,0.7510080337524414
1,284,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,2,6,0,1.7161579132080078
1,284,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,2,2,1,4.060163974761963
1,284,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,0.646190881729126
1,284,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.8351600170135498
1,284,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,2,2,1,5.08061408996582
1,284,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,0.701793909072876
1,284,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,3,4,0,1.460846185684204
1,284,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.6347498893737793
1,284,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,13.413212776184082
1,284,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.9609100818634033
1,284,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,0.7120680809020996
1,284,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.4796149730682373
1,284,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.3567018508911133
1,284,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,1.559412956237793
1,284,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,1.18485689163208
1,284,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,7,4,0,5.572582960128784
1,284,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,4.606798887252808
1,284,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,1.495265007019043
1,284,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.6437878608703613
1,284,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,2.7010669708251953
1,284,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,7,4,0,3.301961898803711
1,284,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,1.8572587966918945
1,284,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,2,2,1,8.292443990707397
1,284,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,2,2,1,2.0249719619750977
1,284,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,2,3,0,2.424748182296753
1,284,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,9.420231103897095
1,284,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,1,1,1,9.240761041641235
1,284,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,1.6935570240020752
1,284,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,6,6,1,2.281928062438965
1,284,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,1.2428159713745117
1,284,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,0.7140929698944092
1,284,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,4.9599621295928955
1,440,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,2.043922185897827
1,440,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,2,6,0,2.6223020553588867
1,440,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,0.8915700912475586
1,440,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,0.890225887298584
1,440,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,4.367472887039185
1,440,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,0.7820448875427246
1,440,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,4.424468040466309
1,440,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,6,2,0,1.6707000732421875
1,440,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,0.5451521873474121
1,440,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,3,3,1,4.726646184921265
1,440,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,7,4,0,1.1659371852874756
1,440,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,0.4482839107513428
1,440,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,3.640199899673462
1,440,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,0.7904000282287598
1,440,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,2.8538448810577393
1,440,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,1,1,1,3.0055530071258545
1,440,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,0.37236690521240234
1,440,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.3072800636291504
1,440,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,2,1,0,5.082535028457642
1,440,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,2,6,0,0.650752067565918
1,440,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,1.697434902191162
1,440,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,2.0059499740600586
1,440,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,0.7636830806732178
1,440,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,6,2,0,1.311880111694336
1,440,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,1.8508729934692383
1,440,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.4411799907684326
1,440,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,1.625324010848999
1,440,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,2,6,0,1.680022954940796
1,440,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.6457090377807617
1,440,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,1,1,1,1.200510025024414
1,440,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.7051558494567871
1,440,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,3,3,1,2.6062889099121094
1,440,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,6,2,0,4.034464120864868
1,440,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.6909959316253662
1,440,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,6,6,1,2.243147850036621
1,440,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,2.2059621810913086
1,440,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,3.1723110675811768
1,440,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,0.39098286628723145
1,440,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.1201348304748535
1,440,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,1.019775152206421
1,440,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.1372959613800049
1,440,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,0.5406801700592041
1,440,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,1,1,1,1.5051801204681396
1,440,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,2,1,0,2.5949878692626953
1,440,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.44997692108154297
1,440,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,1,1,1,1.5868258476257324
1,440,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,0.6195268630981445
1,440,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,0.48754000663757324
1,440,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,1,1,1,0.3340311050415039
1,440,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,0.3597230911254883
1,440,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,0.5009009838104248
1,440,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,0.4951210021972656
1,440,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.5323529243469238
1,440,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,0.42322397232055664
1,440,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,0.808830976486206
1,440,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,0.35478901863098145
1,440,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,2,4,0,3.745227813720703
1,440,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.8979859352111816
1,440,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,0.31820201873779297
1,440,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,0.3779869079589844
1,440,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,3,3,1,3.2381930351257324
1,440,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,4,4,1,2.8372950553894043
1,440,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,0.34161996841430664
1,440,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,0.3829829692840576
1,440,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,7,4,0,2.0750279426574707
1,440,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,1,3,0,8.566504955291748
1,440,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,0.3705868721008301
1,440,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,0.26926112174987793
1,440,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.2649099826812744
1,440,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,0.13066315650939941
1,470,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,1,1,1,5.486927032470703
1,470,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,5.627799034118652
1,470,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,3.5776779651641846
1,470,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,4,7,0,6.632960081100464
1,470,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,1,1,1,6.325835943222046
1,470,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,4,4,1,4.99536395072937
1,470,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,8.40191912651062
1,470,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,3.026379108428955
1,470,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,2.339115858078003
1,470,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,2,3,0,6.116274118423462
1,470,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,9.927724838256836
1,470,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,2,2,1,14.563612937927246
1,470,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,6.598261833190918
1,470,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,1,1,1,1.4000959396362305
1,470,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,3.134403944015503
1,470,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,1,1,1,6.474256992340088
1,470,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,2.3772900104522705
1,470,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,4.177178859710693
1,470,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,7,4,0,6.5213189125061035
1,470,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,6,6,1,2.4728710651397705
1,470,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,2,3,0,1.031857967376709
1,470,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,3,3,1,4.127690076828003
1,470,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,1.7371928691864014
1,470,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,6,2,0,10.985694169998169
1,470,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,2,3,0,6.470476150512695
1,470,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,2,2,1,13.784110069274902
1,470,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,4.9425859451293945
1,470,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,1.9371509552001953
1,470,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,0.9039721488952637
1,470,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,1.279477834701538
1,470,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,3.0320730209350586
1,470,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,2,2,1,5.961621999740601
1,470,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,1.9854810237884521
1,470,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,6,2,0,6.00908088684082
1,470,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.3125338554382324
1,470,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,1.094653844833374
1,470,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,1.2929649353027344
1,470,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,0.8008160591125488
1,470,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,0.988638162612915
1,470,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,1.858522891998291
1,470,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,4.278948068618774
1,470,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,5.4423980712890625
1,470,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,1,1,1,3.861081123352051
1,470,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,2.339046001434326
1,470,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,7,4,0,1.1060149669647217
1,470,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,2,6,0,7.557442903518677
1,470,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.4223389625549316
1,470,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,1.8463499546051025
1,470,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,6,6,1,1.9955239295959473
1,470,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,7,4,0,1.0464468002319336
1,470,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,0.9752218723297119
1,470,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,2.5740649700164795
1,470,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,1.4818010330200195
1,470,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,1.2046089172363281
1,470,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,1,1,1,0.7498531341552734
1,470,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,6,6,1,1.7840499877929688
1,470,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,1.007066011428833
1,470,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,0.6655368804931641
1,470,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,1.7345809936523438
1,470,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,7,4,0,0.9792230129241943
1,470,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,5.474123001098633
1,470,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,2.8218259811401367
1,470,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,1.788649082183838
1,470,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,1.0614259243011475
1,470,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.1794068813323975
1,470,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,7,4,0,1.074530839920044
1,470,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,2,6,0,3.539802074432373
1,470,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,7,4,0,1.9234390258789062
1,470,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,1.1025018692016602
1,470,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,2,2,1,7.273061990737915
1,605,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,3,4,0,9.913790941238403
1,605,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,7,6,0,6.8602259159088135
1,605,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,2,1,0,4.888383865356445
1,605,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,3,6,0,2.5501368045806885
1,605,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,4.2131030559539795
1,605,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,1.6003310680389404
1,605,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,4.0984461307525635
1,605,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,7,4,0,5.386896848678589
1,605,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,3,3,1,2.2653698921203613
1,605,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,7,4,0,2.0211009979248047
1,605,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,2.908773899078369
1,605,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,1.975827932357788
1,605,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,1.561445951461792
1,605,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,16.509532928466797
1,605,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,5.7393410205841064
1,605,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,3,1,0,5.191202878952026
1,605,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,2,6,0,8.646680116653442
1,605,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,2,1,0,2.4966909885406494
1,605,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,1.225679874420166
1,605,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,2,2,1,5.32662296295166
1,605,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,2.6017820835113525
1,605,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,0.9496879577636719
1,605,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.6783559322357178
1,605,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,2.0334808826446533
1,605,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,3,4,0,1.226639986038208
1,605,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,6,1,0,6.517657995223999
1,605,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,2,5,0,9.761729001998901
1,605,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,3.0963220596313477
1,605,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,1.0034329891204834
1,605,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,3,2,0,2.9884560108184814
1,605,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,1.008371114730835
1,605,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,2.5482261180877686
1,605,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,3,6,0,5.911211013793945
1,605,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,2.7754650115966797
1,605,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.5179989337921143
1,605,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.284477949142456
1,605,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,2.777506113052368
1,605,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,1,1,1,1.8770110607147217
1,605,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,6,1,0,2.4490509033203125
1,605,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,7,6,0,5.2514488697052
1,605,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.9793198108673096
1,605,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,3,4,0,10.376240015029907
1,605,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,1.0823249816894531
1,605,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,3,4,0,2.661068916320801
1,605,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,2,6,0,1.4571950435638428
1,605,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.1995251178741455
1,605,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,2,2,1,3.9181008338928223
1,605,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,3,4,0,2.316920042037964
1,605,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.3639039993286133
1,605,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,2.594665050506592
1,605,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,5.621754169464111
1,605,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,0.8886139392852783
1,605,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,2.451854944229126
1,605,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,2,2,1,2.3665709495544434
1,605,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,1.8901400566101074
